URL,Redirect,Response Code,News Error,Detected,Category,Platform,Last crawled
/pubs/reports/case/img/compass.gif/image_view_fullscreen,/wp-content/uploads/sites/6/compass.gif,301,,12/16/17,Not found,Desktop,12/16/17
/pubs/reports/pub174/current.pdf,/wp-content/uploads/sites/6/current.pdf,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/pub147/data1Gevinson.pdf,/wp-content/uploads/sites/6/data1Gevinson.pdf,301,,12/1/17,Not found,Desktop,12/1/17
/pubs/reports/reports/pub147/data1Gevinson.pdf,/wp-content/uploads/sites/6/data1Gevinson.pdf,301,,12/1/17,Not found,Desktop,12/3/17
/pubs/reports/reports/pub147/data2Gevinson.pdf,/wp-content/uploads/sites/6/data2Gevinson.pdf,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/reports/pub147/dataAGevinson.pdf,/wp-content/uploads/sites/6/dataAGevinson.pdf,301,,12/2/17,Not found,Desktop,12/11/17
/pubs/reports/reports/pub147/dataBaralt.pdf,/wp-content/uploads/sites/6/dataBaralt.pdf,301,,11/30/17,Not found,Desktop,12/13/17
/pubs/reports/reports/pub147/dataBGevinson.pdf,/wp-content/uploads/sites/6/dataBGevinson.pdf,301,,12/2/17,Not found,Desktop,12/11/17
/pubs/reports/pub147/dataCGevinson.pdf,/wp-content/uploads/sites/6/dataCGevinson.pdf,301,,12/2/17,Not found,Desktop,12/4/17
/pubs/reports/reports/pub147/dataCGevinson.pdf,/wp-content/uploads/sites/6/dataCGevinson.pdf,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/reports/pub147/dataSchmitz.xls,/wp-content/uploads/sites/6/dataSchmitz.xls,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/pub147/dataSoler.pdf,/wp-content/uploads/sites/6/dataSoler.pdf,301,,12/2/17,Not found,Desktop,12/2/17
/pubs/reports/reports/pub147/dataSoler.pdf,/wp-content/uploads/sites/6/dataSoler.pdf,301,,12/1/17,Not found,Desktop,12/1/17
/pubs/reports/pub160/denton-declaration,/wp-content/uploads/sites/6/denton-declaration.pdf,301,,11/30/17,Not found,Desktop,12/5/17
/pubs/reports/gonzalez/img/dot_clear.gif/view,/wp-content/uploads/sites/6/dot_clear.gif,301,,12/3/17,Not found,Desktop,12/17/17
/pubs/reports/pub167/expanding.pdf,/wp-content/uploads/sites/6/expanding.pdf,301,,11/29/17,Not found,Desktop,12/2/17
/pubs/reports/pub169/fidler-et-al,/wp-content/uploads/sites/6/Fidler-et-al.pdf,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/pub121/fig8-9.jpg/image_view_fullscreen,/wp-content/uploads/sites/6/fig8-9.jpg,301,,12/8/17,Not found,Desktop,12/8/17
/pubs/reports/pub127/figA3.jpg/image_view_fullscreen,/wp-content/uploads/sites/6/figA3.jpg,404,,12/2/17,Not found,Desktop,12/11/17
/pubs/reports/pub54/Images/figure_9.gif/view,/wp-content/uploads/sites/6/figure_9.gif,301,,12/2/17,Not found,Desktop,12/2/17
/pubs/reports/pub146/body_files/filelist.xml,/wp-content/uploads/sites/6/filelist.xml,301,,12/2/17,Not found,Desktop,12/2/17
/pubs/reports/case/img/georbg.gif/view,/wp-content/uploads/sites/6/georbg.gif,301,,12/3/17,Not found,Smartphone,12/3/17
/pubs/reports/pub165/GF03WebMetricsAnalyticsSurveyopt.pdf,/wp-content/uploads/sites/6/GF03WebMetricsAnalyticsSurveyopt.pdf,301,,12/2/17,Not found,Desktop,12/11/17
/pubs/reports/pub169/gieringer-et-al,/wp-content/uploads/sites/6/Gieringer-et-al.pdf,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/case/img/greenbar.gif/view,/wp-content/uploads/sites/6/greenbar.gif,301,,12/15/17,Not found,Smartphone,12/15/17
/pubs/reports/case/img/greendot.gif/image_view_fullscreen,/wp-content/uploads/sites/6/greendot.gif,301,,12/2/17,Not found,Desktop,12/11/17
/pubs/reports/pub169/gustainis-letocha,/wp-content/uploads/sites/6/Gustainis-Letocha.pdf,301,,12/2/17,Not found,Smartphone,12/2/17
/pubs/reports/pub167/history.pdf,/wp-content/uploads/sites/6/history.pdf,301,,12/1/17,Not found,Desktop,12/1/17
/pubs/reports/pub174/humanities.pdf,/wp-content/uploads/sites/6/humanities.pdf,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/pub140/body_files/image001.gif/view,/wp-content/uploads/sites/6/image001.gif,301,,12/2/17,Not found,Desktop,12/17/17
/pubs/reports/pub140/body_files/image020.wmf,/wp-content/uploads/sites/6/image020.wmf,301,,12/2/17,Not found,Desktop,12/2/17
/pubs/reports/pub140/body_files/image049.wmf,/wp-content/uploads/sites/6/image049.wmf,301,,12/2/17,Not found,Desktop,12/2/17
/pubs/reports/pub140/body_files/image052.wmf,/wp-content/uploads/sites/6/image052.wmf,301,,12/5/17,Not found,Desktop,12/5/17
/pubs/reports/pub140/body_files/image058.wmf,/wp-content/uploads/sites/6/image058.wmf,301,,12/3/17,Not found,Desktop,12/3/17
/pubs/reports/pub140/body_files/image070.wmf,/wp-content/uploads/sites/6/image070.wmf,301,,12/2/17,Not found,Desktop,12/3/17
/pubs/reports/pub140/body_files/image079.wmf,/wp-content/uploads/sites/6/image079.wmf,301,,12/5/17,Not found,Desktop,12/5/17
/pubs/reports/pub152/LDWTechDraft_ver1.0final_111230.pdf,/wp-content/uploads/sites/6/LDWTechDraft_ver1.0final_111230.pdf,301,,12/1/17,Not found,Desktop,12/14/17
/pubs/reports/pub169/learningatwork.pdf,/wp-content/uploads/sites/6/learningatwork.pdf,301,,11/30/17,Not found,Desktop,12/2/17
/pubs/reports/pub152/LinkedDataWorkshop.pdf,/wp-content/uploads/sites/6/LinkedDataWorkshop.pdf,301,,12/1/17,Not found,Desktop,12/6/17
/pubs/reports/pub54/Download/magnetic_tape_storage_and_handl.pdf/view,/wp-content/uploads/sites/6/magnetic_tape_storage_and_handl.pdf,301,,12/4/17,Not found,Smartphone,12/4/17
/pubs/reports/pub54/Download/magnetic_tape_storage_and_handling.pdf,/wp-content/uploads/sites/6/magnetic_tape_storage_and_handl.pdf,301,,11/30/17,Not found,Desktop,12/2/17
/pubs/reports/pub54/Download/magnetic_tape_storage_and_handling.pdf/at_download/file,/wp-content/uploads/sites/6/magnetic_tape_storage_and_handl.pdf,301,,12/4/17,Not found,Desktop,12/5/17
/pubs/reports/pub169/malbinetal.pdf,/wp-content/uploads/sites/6/malbinetal.pdf,301,,12/2/17,Not found,Desktop,12/6/17
/pubs/reports/pub169/mcshea,/wp-content/uploads/sites/6/McShea.pdf,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/pub167/next.pdf,/wp-content/uploads/sites/6/next.pdf,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/pub84/img/nutcracker.gif/image_view_fullscreen,/wp-content/uploads/sites/6/nutcracker.gif,301,,12/2/17,Not found,Desktop,12/11/17
/pubs/reports/pub174/opportunities.pdf,/wp-content/uploads/sites/6/opportunities.pdf,301,,12/1/17,Not found,Desktop,12/3/17
/pubs/reports/pub167/pedagogy.pdf,/wp-content/uploads/sites/6/pedagogy.pdf,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/pub167/pedagogy.pdf/at_download/file,/wp-content/uploads/sites/6/pedagogy.pdf,301,,12/2/17,Not found,Desktop,12/2/17
/pubs/reports/pub169/peek,/wp-content/uploads/sites/6/Peek.pdf,301,,11/28/17,Not found,Desktop,11/30/17
/pubs/reports/pub169/peek/at_download/file,/wp-content/uploads/sites/6/Peek.pdf,301,,12/1/17,Not found,Desktop,12/1/17
/pubs/reports/pub169/perry,/wp-content/uploads/sites/6/perry.pdf,301,,11/29/17,Not found,Desktop,12/1/17
/pubs/reports/pub122/phoneproc.pdf,/wp-content/uploads/sites/6/phoneproc.pdf,301,,12/2/17,Not found,Desktop,12/12/17
/pubs/reports/pub122/phonesum.pdf/at_download/file,/wp-content/uploads/sites/6/phonesum.pdf,301,,12/7/17,Not found,Desktop,12/8/17
/pubs/reports/pub169/piscitellietal.pdf,/wp-content/uploads/sites/6/piscitellietal.pdf,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/reports/pub100/pub100.pdf,/wp-content/uploads/sites/6/pub100.pdf,301,,12/5/17,Not found,Desktop,12/14/17
/pubs/reports/pub101/pub101.pdf,/wp-content/uploads/sites/6/pub101.pdf,301,,11/28/17,Not found,Desktop,11/29/17
/pubs/reports/reports/pub101/pub101.pdf,/wp-content/uploads/sites/6/pub101.pdf,301,,11/28/17,Not found,Desktop,12/2/17
/pubs/reports/pub102/pub102.pdf,/wp-content/uploads/sites/6/pub102.pdf,301,,12/1/17,Not found,Desktop,12/9/17
/pubs/reports/reports/pub102/pub102.pdf,/wp-content/uploads/sites/6/pub102.pdf,301,,12/1/17,Not found,Desktop,12/1/17
/pubs/reports/pub103/pub103.pdf,/wp-content/uploads/sites/6/pub103.pdf,301,,11/29/17,Not found,Desktop,12/4/17
/pubs/reports/reports/pub103/pub103.pdf,/wp-content/uploads/sites/6/pub103.pdf,301,,11/30/17,Not found,Desktop,12/5/17
/pubs/reports/pub104/pub104.pdf,/wp-content/uploads/sites/6/pub104.pdf,301,,11/30/17,Not found,Desktop,12/5/17
/pubs/reports/reports/pub104/pub104.pdf,/wp-content/uploads/sites/6/pub104.pdf,301,,12/2/17,Not found,Desktop,12/4/17
/pubs/reports/pub105/pub105.pdf,/wp-content/uploads/sites/6/pub105.pdf,301,,11/29/17,Not found,Desktop,12/8/17
/pubs/reports/reports/pub105/pub105.pdf,/wp-content/uploads/sites/6/pub105.pdf,301,,12/2/17,Not found,Desktop,12/3/17
/pubs/reports/pub106/pub106.pdf,/wp-content/uploads/sites/6/pub106.pdf,301,,12/1/17,Not found,Desktop,12/3/17
/pubs/reports/reports/pub106/pub106.pdf,/wp-content/uploads/sites/6/pub106.pdf,301,,12/1/17,Not found,Desktop,12/5/17
/pubs/reports/pub107/pub107.pdf,/wp-content/uploads/sites/6/pub107.pdf,301,,12/1/17,Not found,Desktop,12/4/17
/pubs/reports/reports/pub107/pub107.pdf,/wp-content/uploads/sites/6/pub107.pdf,301,,12/1/17,Not found,Desktop,12/4/17
/pubs/reports/pub108/pub108.pdf,/wp-content/uploads/sites/6/pub108.pdf,301,,12/2/17,Not found,Smartphone,12/2/17
/pubs/reports/reports/pub108/pub108.pdf,/wp-content/uploads/sites/6/pub108.pdf,301,,12/12/17,Not found,Desktop,12/12/17
/pubs/reports/pub109/pub109.pdf,/wp-content/uploads/sites/6/pub109.pdf,301,,11/29/17,Not found,Desktop,12/3/17
/pubs/reports/reports/pub109/pub109.pdf,/wp-content/uploads/sites/6/pub109.pdf,301,,12/2/17,Not found,Desktop,12/2/17
/pubs/reports/pub111/pub111.pdf,/wp-content/uploads/sites/6/pub111.pdf,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/reports/pub111/pub111.pdf,/wp-content/uploads/sites/6/pub111.pdf,301,,12/2/17,Not found,Desktop,12/14/17
/pubs/reports/pub112/pub112.pdf,/wp-content/uploads/sites/6/pub112.pdf,301,,11/29/17,Not found,Desktop,12/3/17
/pubs/reports/reports/pub112/pub112.pdf,/wp-content/uploads/sites/6/pub112.pdf,301,,12/1/17,Not found,Desktop,12/3/17
/pubs/reports/pub113/pub113english.pdf,/wp-content/uploads/sites/6/pub113english.pdf,301,,11/30/17,Not found,Desktop,12/2/17
/pubs/reports/reports/pub113/pub113english.pdf,/wp-content/uploads/sites/6/pub113english.pdf,301,,11/30/17,Not found,Desktop,12/7/17
/pubs/reports/pub113/pub113spanish.pdf,/wp-content/uploads/sites/6/pub113spanish.pdf,301,,11/30/17,Not found,Desktop,12/2/17
/pubs/reports/pub113/pub113spanish.pdf/at_download/file,/wp-content/uploads/sites/6/pub113spanish.pdf,301,,12/3/17,Not found,Desktop,12/4/17
/pubs/reports/reports/pub113/pub113spanish.pdf,/wp-content/uploads/sites/6/pub113spanish.pdf,301,,11/29/17,Not found,Desktop,12/4/17
/pubs/reports/pub114/pub114.pdf,/wp-content/uploads/sites/6/pub114.pdf,301,,11/30/17,Not found,Desktop,12/2/17
/pubs/reports/reports/pub114/pub114.pdf,/wp-content/uploads/sites/6/pub114.pdf,301,,12/2/17,Not found,Desktop,12/2/17
/pubs/reports/pub115/pub115.pdf,/wp-content/uploads/sites/6/pub115.pdf,301,,12/2/17,Not found,Desktop,12/2/17
/pubs/reports/reports/pub115/pub115.pdf,/wp-content/uploads/sites/6/pub115.pdf,301,,12/1/17,Not found,Desktop,12/3/17
/pubs/reports/pub116/pub116.pdf,/wp-content/uploads/sites/6/pub116.pdf,301,,12/1/17,Not found,Desktop,12/17/17
/pubs/reports/reports/pub116/pub116.pdf,/wp-content/uploads/sites/6/pub116.pdf,301,,12/2/17,Not found,Desktop,12/4/17
/pubs/reports/pub117/pub117.pdf,/wp-content/uploads/sites/6/pub117.pdf,301,,12/1/17,Not found,Desktop,12/9/17
/pubs/reports/reports/pub117/pub117.pdf,/wp-content/uploads/sites/6/pub117.pdf,301,,12/2/17,Not found,Desktop,12/6/17
/pubs/reports/pub118/pub118.pdf,/wp-content/uploads/sites/6/pub118.pdf,301,,12/2/17,Not found,Desktop,12/6/17
/pubs/reports/pub122/pub118.pdf,/wp-content/uploads/sites/6/pub118.pdf,301,,12/1/17,Not found,Desktop,12/6/17
/pubs/reports/reports/pub118/pub118.pdf,/wp-content/uploads/sites/6/pub118.pdf,301,,12/5/17,Not found,Desktop,12/6/17
/pubs/reports/pub119/pub119.pdf,/wp-content/uploads/sites/6/pub119.pdf,301,,12/1/17,Not found,Desktop,12/17/17
/pubs/reports/reports/pub119/pub119.pdf,/wp-content/uploads/sites/6/pub119.pdf,301,,12/2/17,Not found,Desktop,12/2/17
/pubs/reports/reports/pub120/pub120.pdf,/wp-content/uploads/sites/6/pub120.pdf,301,,12/3/17,Not found,Desktop,12/3/17
/pubs/reports/reports/pub121/pub121.pdf,/wp-content/uploads/sites/6/pub121.pdf,301,,12/1/17,Not found,Desktop,12/4/17
/pubs/reports/pub122/pub122web.pdf,/wp-content/uploads/sites/6/pub122web.pdf,301,,11/29/17,Not found,Desktop,12/11/17
/pubs/reports/pub123/pub123.pdf,/wp-content/uploads/sites/6/pub123.pdf,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/reports/pub123/pub123.pdf,/wp-content/uploads/sites/6/pub123.pdf,301,,12/1/17,Not found,Desktop,12/15/17
/pubs/reports/pub124/pub124.pdf,/wp-content/uploads/sites/6/pub124.pdf,301,,12/2/17,Not found,Smartphone,12/2/17
/pubs/reports/reports/pub124/pub124.pdf,/wp-content/uploads/sites/6/pub124.pdf,301,,12/2/17,Not found,Desktop,12/5/17
/pubs/reports/pub125/pub125.pdf,/wp-content/uploads/sites/6/pub125.pdf,301,,11/30/17,Not found,Desktop,12/2/17
/pubs/reports/reports/pub125/pub125.pdf,/wp-content/uploads/sites/6/pub125.pdf,301,,11/28/17,Not found,Desktop,12/16/17
/pubs/reports/pub126/pub126.pdf,/wp-content/uploads/sites/6/pub126.pdf,301,,12/1/17,Not found,Desktop,12/3/17
/pubs/reports/reports/pub126/pub126.pdf,/wp-content/uploads/sites/6/pub126.pdf,301,,11/29/17,Not found,Desktop,12/3/17
/pubs/reports/pub127/pub127.pdf,/wp-content/uploads/sites/6/pub127.pdf,301,,12/1/17,Not found,Desktop,12/3/17
/pubs/reports/reports/pub127/pub127.pdf,/wp-content/uploads/sites/6/pub127.pdf,301,,12/1/17,Not found,Desktop,12/3/17
/pubs/reports/pub128/pub128.pdf,/wp-content/uploads/sites/6/pub128.pdf,301,,12/1/17,Not found,Desktop,12/14/17
/pubs/reports/reports/pub128/pub128.pdf,/wp-content/uploads/sites/6/pub128.pdf,301,,12/1/17,Not found,Desktop,12/13/17
/pubs/reports/pub129/images/infodesk.jpg/image_view_fullscreen,/wp-content/uploads/sites/6/pub129.pdf,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/pub129/pub129.pdf/at_download/file,/wp-content/uploads/sites/6/pub129.pdf,301,,12/5/17,Not found,Desktop,12/6/17
/pubs/reports/reports/pub129/pub129.pdf,/wp-content/uploads/sites/6/pub129.pdf,301,,12/2/17,Not found,Desktop,12/5/17
/pubs/reports/pub130/pub130.pdf,/wp-content/uploads/sites/6/pub130.pdf,301,,12/2/17,Not found,Desktop,12/3/17
/pubs/reports/reports/pub130/pub130.pdf,/wp-content/uploads/sites/6/pub130.pdf,301,,11/30/17,Not found,Desktop,12/3/17
/pubs/reports/pub130/pub130ch.pdf,/wp-content/uploads/sites/6/pub130ch.pdf,301,,12/1/17,Not found,Desktop,12/1/17
/pubs/reports/reports/pub130/pub130ch.pdf,/wp-content/uploads/sites/6/pub130ch.pdf,301,,11/28/17,Not found,Desktop,12/2/17
/pubs/reports/pub131/pub131.pdf,/wp-content/uploads/sites/6/pub131.pdf,301,,12/1/17,Not found,Desktop,12/4/17
/pubs/reports/reports/pub131/pub131.pdf,/wp-content/uploads/sites/6/pub131.pdf,301,,12/2/17,Not found,Desktop,12/4/17
/pubs/reports/pub132/pub132.pdf,/wp-content/uploads/sites/6/pub132.pdf,301,,12/1/17,Not found,Desktop,12/4/17
/pubs/reports/pub132/pub132.pdf/view,/wp-content/uploads/sites/6/pub132.pdf,301,,12/16/17,Not found,Desktop,12/17/17
/pubs/reports/reports/pub132/pub132.pdf,/wp-content/uploads/sites/6/pub132.pdf,301,,12/2/17,Not found,Desktop,12/4/17
/pubs/reports/pub133/pub133.pdf,/wp-content/uploads/sites/6/pub133.pdf,301,,12/2/17,Not found,Smartphone,12/2/17
/pubs/reports/pub133/pub133.pdf/view,/wp-content/uploads/sites/6/pub133.pdf,301,,12/16/17,Not found,Smartphone,12/16/17
/pubs/reports/pub134/pub134col.pdf,/wp-content/uploads/sites/6/pub134col.pdf,301,,12/1/17,Not found,Desktop,12/7/17
/pubs/reports/reports/pub134/pub134col.pdf,/wp-content/uploads/sites/6/pub134col.pdf,301,,12/1/17,Not found,Desktop,12/6/17
/pubs/reports/pub134/pub134grey.pdf,/wp-content/uploads/sites/6/pub134grey.pdf,301,,12/2/17,Not found,Desktop,12/6/17
/pubs/reports/reports/pub134/pub134grey.pdf,/wp-content/uploads/sites/6/pub134grey.pdf,301,,12/2/17,Not found,Desktop,12/6/17
/pubs/reports/pub135/pub135.pdf,/wp-content/uploads/sites/6/pub135.pdf,301,,12/1/17,Not found,Desktop,12/9/17
/pubs/reports/reports/pub135/pub135.pdf,/wp-content/uploads/sites/6/pub135.pdf,301,,12/2/17,Not found,Desktop,12/4/17
/pubs/reports/pub136/pub136.pdf,/wp-content/uploads/sites/6/pub136.pdf,301,,11/30/17,Not found,Desktop,12/4/17
/pubs/reports/reports/pub136/pub136.pdf,/wp-content/uploads/sites/6/pub136.pdf,301,,12/1/17,Not found,Desktop,12/3/17
/pubs/reports/reports/pub137/pub137.pdf,/wp-content/uploads/sites/6/pub137.pdf,301,,12/1/17,Not found,Desktop,12/6/17
/pubs/reports/pub138/pub138.pdf,/wp-content/uploads/sites/6/pub138.pdf,301,,11/30/17,Not found,Desktop,12/12/17
/pubs/reports/reports/pub138/pub138.pdf,/wp-content/uploads/sites/6/pub138.pdf,301,,11/30/17,Not found,Desktop,12/6/17
/pubs/reports/pub139/pub139.pdf,/wp-content/uploads/sites/6/pub139.pdf,301,,11/27/17,Not found,Desktop,12/7/17
/pubs/reports/reports/pub139/pub139.pdf,/wp-content/uploads/sites/6/pub139.pdf,301,,11/29/17,Not found,Desktop,12/3/17
/pubs/reports/pub140/pub140.pdf,/wp-content/uploads/sites/6/pub140.pdf,301,,12/1/17,Not found,Desktop,12/14/17
/pubs/reports/reports/pub140/pub140.pdf,/wp-content/uploads/sites/6/pub140.pdf,301,,12/2/17,Not found,Desktop,12/16/17
/pubs/reports/pub141/pub141.pdf,/wp-content/uploads/sites/6/pub141.pdf,301,,11/30/17,Not found,Desktop,12/9/17
/pubs/reports/reports/pub141/pub141.pdf,/wp-content/uploads/sites/6/pub141.pdf,301,,11/30/17,Not found,Desktop,12/3/17
/pubs/reports/pub142/pub142.pdf,/wp-content/uploads/sites/6/pub142.pdf,301,,12/1/17,Not found,Desktop,12/16/17
/pubs/reports/reports/pub142/pub142.pdf,/wp-content/uploads/sites/6/pub142.pdf,301,,12/2/17,Not found,Desktop,12/4/17
/pubs/reports/pub142/pub142Arabic_part1.pdf,/wp-content/uploads/sites/6/pub142Arabic_part1.pdf,301,,12/2/17,Not found,Desktop,12/2/17
/pubs/reports/reports/pub142/pub142Arabic_part1.pdf,/wp-content/uploads/sites/6/pub142Arabic_part1.pdf,301,,11/30/17,Not found,Desktop,12/8/17
/pubs/reports/pub142/pub142Chinese_part1.pdf,/wp-content/uploads/sites/6/pub142Chinese_part1.pdf,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/reports/pub142/pub142Chinese_part1.pdf,/wp-content/uploads/sites/6/pub142Chinese_part1.pdf,301,,11/29/17,Not found,Desktop,12/2/17
/pubs/reports/pub143/pub143.pdf,/wp-content/uploads/sites/6/pub143.pdf,301,,11/30/17,Not found,Desktop,12/4/17
/pubs/reports/reports/pub143/pub143.pdf,/wp-content/uploads/sites/6/pub143.pdf,301,,11/30/17,Not found,Desktop,12/4/17
/pubs/reports/pub144/pub144.pdf,/wp-content/uploads/sites/6/pub144.pdf,301,,11/27/17,Not found,Desktop,12/1/17
/pubs/reports/reports/pub144/pub144.pdf,/wp-content/uploads/sites/6/pub144.pdf,301,,11/29/17,Not found,Desktop,11/30/17
/pubs/pubs/reports/pub145/pub145.pdf,/wp-content/uploads/sites/6/pub145.pdf,301,,12/2/17,Not found,Desktop,12/4/17
/pubs/reports/pub145/pub145.pdf,/wp-content/uploads/sites/6/pub145.pdf,301,,11/29/17,Not found,Desktop,12/3/17
/pubs/reports/reports/pub145/pub145.pdf,/wp-content/uploads/sites/6/pub145.pdf,301,,11/30/17,Not found,Desktop,12/4/17
/pubs/reports/pub146/pub146.pdf,/wp-content/uploads/sites/6/pub146.pdf,301,,12/3/17,Not found,Desktop,12/3/17
/pubs/reports/reports/pub146/pub146.pdf,/wp-content/uploads/sites/6/pub146.pdf,301,,12/2/17,Not found,Desktop,12/3/17
/pubs/reports/pub147/pub147.pdf,/wp-content/uploads/sites/6/pub147.pdf,301,,11/28/17,Not found,Desktop,12/12/17
/pubs/reports/reports/pub147/pub147.pdf,/wp-content/uploads/sites/6/pub147.pdf,301,,12/2/17,Not found,Desktop,12/5/17
/pubs/reports/pub148/pub148.pdf,/wp-content/uploads/sites/6/pub148.pdf,301,,11/29/17,Not found,Desktop,12/5/17
/pubs/reports/reports/pub148/pub148.pdf,/wp-content/uploads/sites/6/pub148.pdf,301,,12/2/17,Not found,Desktop,12/5/17
/pubs/reports/pub149/pub149.pdf,/wp-content/uploads/sites/6/pub149.pdf,301,,11/29/17,Not found,Desktop,12/5/17
/pubs/reports/reports/pub149/pub149.pdf,/wp-content/uploads/sites/6/pub149.pdf,301,,12/2/17,Not found,Smartphone,12/2/17
/pubs/reports/pub150/pub150.pdf,/wp-content/uploads/sites/6/pub150.pdf,301,,12/2/17,Not found,Desktop,12/9/17
/pubs/reports/reports/pub150/pub150.pdf,/wp-content/uploads/sites/6/pub150.pdf,301,,12/1/17,Not found,Desktop,12/4/17
/pubs/reports/pub151/pub151.pdf,/wp-content/uploads/sites/6/pub151.pdf,301,,12/1/17,Not found,Desktop,12/15/17
/pubs/reports/pub153/pub153.pdf,/wp-content/uploads/sites/6/pub153.pdf,301,,11/29/17,Not found,Desktop,12/4/17
/pubs/reports/pub154/pub154.pdf,/wp-content/uploads/sites/6/pub154.pdf,301,,11/29/17,Not found,Desktop,12/17/17
/pubs/reports/pub155/pub155.pdf,/wp-content/uploads/sites/6/pub155.pdf,301,,11/29/17,Not found,Desktop,12/13/17
/pubs/reports/pub156/pub156.pdf,/wp-content/uploads/sites/6/pub156.pdf,301,,12/2/17,Not found,Desktop,12/2/17
/pubs/reports/pub157/pub157.pdf,/wp-content/uploads/sites/6/pub157.pdf,301,,12/1/17,Not found,Desktop,12/15/17
/pubs/reports/pub157/pub157.pdf/at_download/file,/wp-content/uploads/sites/6/pub157.pdf,301,,12/5/17,Not found,Desktop,12/5/17
/pubs/reports/pub158/pub158.pdf,/wp-content/uploads/sites/6/pub158.pdf,301,,12/2/17,Not found,Desktop,12/3/17
/pubs/reports/pub159/pub159.pdf,/wp-content/uploads/sites/6/pub159.pdf,301,,12/1/17,Not found,Desktop,12/14/17
/pubs/reports/pub159/pub159t.pdf,/wp-content/uploads/sites/6/pub159t.pdf,301,,12/1/17,Not found,Desktop,12/8/17
/pubs/reports/pub160/pub160.pdf,/wp-content/uploads/sites/6/pub160.pdf,301,,11/28/17,Not found,Desktop,12/4/17
/pubs/reports/pub161/pub161.pdf,/wp-content/uploads/sites/6/pub161.pdf,301,,12/2/17,Not found,Desktop,12/15/17
/pubs/reports/pub162/pub162.pdf,/wp-content/uploads/sites/6/pub162.pdf,301,,12/2/17,Not found,Desktop,12/2/17
/pubs/reports/pub163/pub163.pdf,/wp-content/uploads/sites/6/pub163.pdf,301,,12/2/17,Not found,Desktop,12/15/17
/pubs/reports/pub166/pub166-pdf,/wp-content/uploads/sites/6/pub166.pdf,301,,11/30/17,Not found,Desktop,12/3/17
/pubs/reports/pub166/Pub166-pdfORIG,/wp-content/uploads/sites/6/pub166.pdf,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/pub166/Pub166-pdfORIG/at_download/file,/wp-content/uploads/sites/6/pub166.pdf,301,,12/4/17,Not found,Desktop,12/5/17
/pubs/reports/pub167/pub167.pdf,/wp-content/uploads/sites/6/pub167.pdf,301,,11/30/17,Not found,Desktop,12/3/17
/pubs/reports/pub167/pub167.pdf/at_download/file,/wp-content/uploads/sites/6/pub167.pdf,301,,12/3/17,Not found,Desktop,12/5/17
/pubs/reports/pub169/pub169.pdf,/wp-content/uploads/sites/6/pub169.pdf,301,,11/30/17,Not found,Desktop,11/30/17
/pubs/reports/pub17/pub17.pdf,/wp-content/uploads/sites/6/pub17.pdf,301,,11/30/17,Not found,Desktop,12/9/17
/pubs/reports/pub173/pub173.pdf,/wp-content/uploads/sites/6/pub173.pdf,301,,12/1/17,Not found,Desktop,12/12/17
/pubs/reports/pub174/pub174.pdf,/wp-content/uploads/sites/6/pub174.pdf,301,,11/30/17,Not found,Desktop,12/3/17
/pubs/reports/pub48-1/pub48.pdf,/wp-content/uploads/sites/6/pub48.pdf,301,,12/1/17,Not found,Desktop,12/11/17
/pubs/reports/pub50/pub50.pdf,/wp-content/uploads/sites/6/pub50.pdf,301,,11/30/17,Not found,Desktop,12/11/17
/pubs/reports/pub51/pub51.pdf,/wp-content/uploads/sites/6/pub51.pdf,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/pub52/pub52.pdf,/wp-content/uploads/sites/6/pub52.pdf,301,,12/2/17,Not found,Desktop,12/17/17
/pubs/reports/pub53/pub53.pdf,/wp-content/uploads/sites/6/pub53.pdf,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/pub54/Download/pub54.pdf/view,/wp-content/uploads/sites/6/pub54.pdf,301,,12/2/17,Not found,Desktop,12/14/17
/pubs/reports/pub54/Download,/wp-content/uploads/sites/6/pub54.pdf,301,,12/1/17,Not found,Desktop,12/1/17
/pubs/reports/pub56/pub56.pdf,/wp-content/uploads/sites/6/pub56.pdf,301,,12/5/17,Not found,Desktop,12/6/17
/pubs/reports/pub56/pub56.pdf/view,/wp-content/uploads/sites/6/pub56.pdf,301,,12/16/17,Not found,Desktop,12/16/17
