url,redirect
/pubs/resources/Assessment360.pdf,/wp-content/uploads/sites/6/Assessment360.pdf
/pubs/resources/Assessment360exsum.pdf,/wp-content/uploads/sites/6/Assessment360exsum.pdf
/pubs/resources/clir-annual-sponsors-symposium-2007,
/pubs/resources/clir-annual-sponsors-symposium-2007/dec07sponagenda.htm,/pubs/resources/clir-annual-sponsors-symposium-2007/dec07sponagenda
/pubs/resources/core-functions-of-the-research-library-in-the-21st-century,
/pubs/resources/dbm_elsevier2003.html,/pubs/resources/dbm_elsevier2003
/pubs/resources/global-digital-libraries-inaugural-conference-2009,
/pubs/resources/linked-data-rdf-workshop-british-library-2010,
/pubs/resources/linked-data-rdf-workshop-british-library-2010/BL_LinkedData/99_LD_Workshop_summary_of_actions.doc,/wp-content/uploads/sites/6/BL_LinkedData/99_LD_Workshop_summary_of_actions.doc
/pubs/resources/linked-data-rdf-workshop-british-library-2010/BL_LinkedData/LDSurveySummary_06082010.pdf,/wp-content/uploads/sites/6/BL_LinkedData/LDSurveySummary_06082010.pdf
/pubs/resources/linked-data-rdf-workshop-british-library-2010/BL_LinkedData/linked_data_programme.html,/pubs/resources/linked-data-rdf-workshop-british-library-2010/BL_LinkedData/linked_data_programme
/pubs/resources/linked-data-rdf-workshop-british-library-2010/BL_LinkedData/Linked_Data_Workshop_Summary_Report_DRAFT.doc,/wp-content/uploads/sites/6/BL_LinkedData/Linked_Data_Workshop_Summary_Report_DRAFT.doc
/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators,/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/
/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/feb05_biblio.html,/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/feb05_biblio
/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/feb05_spkrnotes/dempsey.htm,/wp-content/uploads/sites/6/dempsey.ppt
/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/feb05_spkrnotes/goodyear.htm,/wp-content/uploads/sites/6/goodyear.ppt
/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/feb05_spkrnotes/greenbaum.htm,/wp-content/uploads/sites/6/greenbaum.ppt
/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/feb05_spkrnotes/okerson.htm,/wp-content/uploads/sites/6/okerson.ppt
/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/feb05_spkrnotes/seaman.htm,/wp-content/uploads/sites/6/seaman.ppt
/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/feb05_spkrnotes/smith.htm,/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/smith/
/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/feb05_spkrnotes/waters.htm,/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/waters/
/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/feb05_spkrnotes/wolpert.htm,/wp-content/uploads/sites/6/wolpert.ppt
/pubs/resources/managing-digital-assets-a-primer-for-library-and-information-technology-administrators/feb05_spkrnotes/woodten.htm,/wp-content/uploads/sites/6/woodten.ppt
/pubs/resources/managing-digital-assets-strategic-issues-for-research-libraries,
/pubs/resources/mid-career-library-leadership-training-2006,
/pubs/resources/promoting-digital-scholarship-i,
/pubs/resources/promoting-digital-scholarship-i/Nov07Lougee.pdf,/wp-content/uploads/sites/6/Nov07Lougee.pdf
/pubs/resources/promoting-digital-scholarship-i/Nov28final.pdf,/wp-content/uploads/sites/6/Nov28final.pdf
/pubs/resources/promoting-digital-scholarship-i/prospectus.pdf,/wp-content/uploads/sites/6/prospectus.pdf
/pubs/resources/promoting-digital-scholarship-ii-clir-neh,
/pubs/resources/promoting-digital-scholarship-ii-clir-neh/agenda08_05.htm,/pubs/resources/promoting-digital-scholarship-ii-clir-neh/agenda08_05
/pubs/resources/promoting-digital-scholarship-ii-clir-neh/agenda08_05.pdf,/wp-content/uploads/sites/6/agenda08_05.pdf
/pubs/resources/promoting-digital-scholarship-ii-clir-neh/crane11_11.pdf,/wp-content/uploads/sites/6/crane11_11.pdf
/pubs/resources/promoting-digital-scholarship-ii-clir-neh/FinalPerfRep08.pdf,/wp-content/uploads/sites/6/FinalPerfRep08.pdf
/pubs/resources/promoting-digital-scholarship-ii-clir-neh/friedlander.pdf,/wp-content/uploads/sites/6/friedlander.pdf
/pubs/resources/promoting-digital-scholarship-ii-clir-neh/huberman11_11.pdf,/wp-content/uploads/sites/6/huberman11_11.pdf
/pubs/resources/promoting-digital-scholarship-ii-clir-neh/levander11_11.pdf,/wp-content/uploads/sites/6/levander11_11.pdf
/pubs/resources/promoting-digital-scholarship-ii-clir-neh/murray11_11.pdf,/wp-content/uploads/sites/6/murray11_11.pdf
/pubs/resources/promoting-digital-scholarship-ii-clir-neh/oard11_11.pdf,/wp-content/uploads/sites/6/oard11_11.pdf
/pubs/resources/promoting-digital-scholarship-ii-clir-neh/Participants.html,/pubs/resources/promoting-digital-scholarship-ii-clir-neh/participants/
/pubs/resources/promoting-digital-scholarship-ii-clir-neh/stone11_11.pdf,/wp-content/uploads/sites/6/stone11_11.pdf
/pubs/resources/promoting-digital-scholarship-ii-clir-neh/zorich.pdf,/wp-content/uploads/sites/6/zorich.pdf
/pubs/resources/tutorial.html,/pubs/resources/tutorial
/pubs/ruminations,
/pubs/ruminations/01wilkin,
/pubs/ruminations/01wilkin/images/fig2.eps,/wp-content/uploads/sites/6/fig2.eps
/pubs/ruminations/01wilkin/images/fig3.eps,/wp-content/uploads/sites/6/fig3.eps
/pubs/ruminations/01wilkin/images/fig4.eps,/wp-content/uploads/sites/6/fig4.eps
/pubs/ruminations/01wilkin/images/fig5.eps,/wp-content/uploads/sites/6/fig5.eps
/pubs/ruminations/01wilkin/images/fig6.eps,/wp-content/uploads/sites/6/fig6.eps
/pubs/ruminations/01wilkin/images/fig7.eps,/wp-content/uploads/sites/6/fig7.eps
/pubs/ruminations/01wilkin/wilkin.pdf,/wp-content/uploads/sites/6/wilkin.pdf
/pubs/ruminations/02cornellcolumbia,
/pubs/ruminations/02cornellcolumbia/appendix1.pdf,/wp-content/uploads/sites/6/02cornellcolumbia-appendix1.pdf
/pubs/ruminations/02cornellcolumbia/appendix2.pdf,/wp-content/uploads/sites/6/02cornellcolumbia-appendix2.pdf
/pubs/ruminations/02cornellcolumbia/appendix3.pdf,/wp-content/uploads/sites/6/02cornellcolumbia-appendix3.pdf
/pubs/ruminations/02cornellcolumbia/report.pdf,/wp-content/uploads/sites/6/02cornellcolumbia-report.pdf
/pubs/ruminations/03smithrumsey,/pubs/ruminations/translational-humanities/
/pubs/ruminations/03smithrumsey/report.pdf,/wp-content/uploads/sites/6/ruminations_rumsey.pdf
